PUBLICATION_DATE,UID,SITE_ID,DATE_COL,YEAR,VISIT_NO,STUDY,PSTL_CODE,INDEX_NCCA15,NCCA_REG,LAB,BATCH_ID,ANALYTE,DATE_ANALYZED,DATE_RECEIVED,LAB_SAMPLE_ID,LRL,MDL,METHOD,NARS_FLAG,NARS_COMMENT,RESULT,RESULT_UNITS,SAMPLE_ID
4/29/2021,171233,GLNS15-2190,7-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/8/2015,1520113,,9.00E-04,,,,3.40E-03,MG/L,780940
4/29/2021,171233,GLNS15-2190,7-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150710.2,AMMONIA_N,7/10/2015,7/8/2015,1520113,,0.003,,,,0.003,MG N/L,780942
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150710.1,PH,7/10/2015,7/10/2015,1520123,,,,,,7.8,STD. UNITS,780080
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/10/2015,1520123,,9.00E-04,,,,7.90E-03,MG/L,780080
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/10/2015,1520123,,0.09,,,,1.13,UG/L,780081
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.305,MG/L,
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/10/2015,1520123,,,,,,0.003,MG N/L,780082
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/10/2015,1520123,,0.002,,,,1.52,MG/L,780082
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/10/2015,1520123,,0.0012,,,,0.00636,MG P/L,780082
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/10/2015,1520123,,0.003,,,,3.483,MG/L,780082
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150710.1,COND,7/10/2015,7/10/2015,1520123,,,,,,97.1,US/CM AT 25 C,780080
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/10/2015,1520123,,0.003,,,,0.005,MG N/L,780082
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/10/2015,1520123,,0.002,,,,0.436,MG/L,780080
4/29/2021,171523,GLBA15-1044,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/10/2015,1520123,,,,,,0.297,MG N/L,780082
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.171,MG/L,
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/10/2015,1520126,,9.00E-04,,,,0.0033,MG/L,793180
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/10/2015,1520126,,,,,,0.151,MG N/L,793182
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/10/2015,1520126,,0.003,,,,20.726,MG/L,793182
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/10/2015,1520126,,0.003,,,,0.016,MG N/L,793182
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/10/2015,1520126,,0.09,,,,0.84,UG/L,793181
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/10/2015,1520126,,,,,,0.004,MG N/L,793182
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150710.1,COND,7/10/2015,7/10/2015,1520126,,,,,,270.2,US/CM AT 25 C,793180
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/10/2015,1520126,,0.002,,,,0.364,MG/L,793180
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150710.1,PH,7/10/2015,7/10/2015,1520126,,,,,,8.29,STD. UNITS,793180
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/10/2015,1520126,,0.0012,,,,0.00241,MG P/L,793182
4/29/2021,171524,GLBA15-3219,8-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/10/2015,1520126,,0.002,,,,17.349,MG/L,793182
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/10/2015,1520124,,0.003,,,,3.479,MG/L,780042
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/10/2015,1520124,,0.0012,,,,0.005354,MG P/L,780042
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.298,MG/L,
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150710.1,PH,7/10/2015,7/10/2015,1520124,,,,,,7.8,STD. UNITS,780040
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/10/2015,1520124,,0.002,,,,2.093,MG/L,780042
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/10/2015,1520124,,0.003,,,,0.01,MG N/L,780042
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/10/2015,1520124,,,,,,0.285,MG N/L,780042
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/10/2015,1520124,,0.002,,,,0.438,MG/L,780040
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150710.1,COND,7/10/2015,7/10/2015,1520124,,,,,,97.3,US/CM AT 25 C,780040
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/10/2015,1520124,,,,,,0.003,MG N/L,780042
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/10/2015,1520124,,9.00E-04,,,,0.0103,MG/L,780040
4/29/2021,171525,GLBA15-3262,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/10/2015,1520124,,0.09,,,,1.59,UG/L,780041
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/10/2015,1520125,,9.00E-04,,,,6.00E-03,MG/L,780000
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/10/2015,1520125,,,,,,0.319,MG N/L,780002
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/10/2015,1520125,,0.002,,,,1.5,MG/L,780002
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150710.1,COND,7/10/2015,7/10/2015,1520125,,,,,,96.3,US/CM AT 25 C,780000
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/10/2015,1520125,,0.0012,,,,0.006432,MG P/L,780002
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/10/2015,1520125,,0.09,,,,1.04,UG/L,780001
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150710.1,PH,7/10/2015,7/10/2015,1520125,,,,,,7.79,STD. UNITS,780000
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.326,MG/L,
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/10/2015,1520125,,0.002,,,,0.45,MG/L,780000
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/10/2015,1520125,,0.003,,,,0.004,MG N/L,780002
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/10/2015,1520125,,,,,,0.003,MG N/L,780002
4/29/2021,171526,GLNS15-2025,8-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/10/2015,1520125,,0.003,,,,3.496,MG/L,780002
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/10/2015,1520127,,0.0012,,,,0.006217,MG P/L,777002
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/10/2015,1520127,,0.003,,,,21.826,MG/L,777002
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/10/2015,1520127,,0.09,,,,0.4,UG/L,777001
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150710.1,COND,7/10/2015,7/10/2015,1520127,,,,,,280.7,US/CM AT 25 C,777000
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.215,MG/L,
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150710.1,PH,7/10/2015,7/10/2015,1520127,,,,,,8.28,STD. UNITS,777000
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/10/2015,1520127,,0.002,,,,0.391,MG/L,777000
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/10/2015,1520127,,9.00E-04,,,,5.50E-03,MG/L,777000
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/10/2015,1520127,,0.003,,,,0.007,MG N/L,777002
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/10/2015,1520127,,,,,,0.004,MG N/L,777002
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/10/2015,1520127,,0.002,,,,12.155,MG/L,777002
4/29/2021,171590,GLNS15-1247,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/10/2015,1520127,,,,,,0.204,MG N/L,777002
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/10/2015,1520122,,0.002,,,,18,MG/L,777102
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/10/2015,1520122,,0.09,,,,2.9,UG/L,777101
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150710.1,PH,7/10/2015,7/10/2015,1520122,,,,,,8.12,STD. UNITS,777100
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150710.1,COND,7/10/2015,7/10/2015,1520122,,,,,,270.2,US/CM AT 25 C,777100
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/10/2015,1520122,,0.003,,,,0.014,MG N/L,777102
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/10/2015,1520122,,9.00E-04,,,,0.019,MG/L,777100
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/10/2015,1520122,,,,,,0.195,MG N/L,777102
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/10/2015,1520122,,,,,,0.004,MG N/L,777102
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/10/2015,1520122,,0.002,,,,0.446,MG/L,777100
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/10/2015,1520122,,0.003,,,,20.927,MG/L,777102
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/10/2015,1520122,0.0024,0.0012,,,,0.002299,MG P/L,777102
4/29/2021,171612,GLNS15-1162,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.213,MG/L,
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/10/2015,1520121,,,,,,0.215,MG N/L,777082
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/10/2015,1520121,,9.00E-04,,,,5.80E-03,MG/L,777080
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/10/2015,1520121,,0.0012,,,,0.003068,MG P/L,777082
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/10/2015,1520121,,0.003,,,,20.487,MG/L,777082
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/10/2015,1520121,,0.003,,,,0.003,MG N/L,777082
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/10/2015,1520121,,0.09,,,,4.22,UG/L,777081
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/10/2015,1520121,,0.002,,,,0.494,MG/L,777080
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150710.1,PH,7/10/2015,7/10/2015,1520121,,,,,,8.2,STD. UNITS,777080
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.222,MG/L,
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/10/2015,1520121,,0.002,,,,18.108,MG/L,777082
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150710.1,COND,7/10/2015,7/10/2015,1520121,,,,,,270.2,US/CM AT 25 C,777080
4/29/2021,171613,GLNS15-2148,8-Jul-15,2015,1,NearShorePlusBays,PA,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/10/2015,1520121,,,,,,0.004,MG N/L,777082
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150710.1,PH,7/10/2015,7/10/2015,1520120,,,,,,8.19,STD. UNITS,776620
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/10/2015,1520120,,9.00E-04,,,,8.80E-03,MG/L,776620
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150710.1,COND,7/10/2015,7/10/2015,1520120,,,,,,304.9,US/CM AT 25 C,776620
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/10/2015,1520120,,,,,,0.005,MG N/L,776622
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.317,MG/L,
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/10/2015,1520120,,,,,,0.298,MG N/L,776622
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/10/2015,1520120,,0.003,,,,24.057,MG/L,776622
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/10/2015,1520120,,0.09,,,,2.07,UG/L,776621
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/10/2015,1520120,,0.002,,,,23.596,MG/L,776622
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/10/2015,1520120,,0.0012,,,,0.003109,MG P/L,776622
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/10/2015,1520120,,0.002,,,,0.579,MG/L,776620
4/29/2021,171640,GLNS15-2205,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/10/2015,1520120,,0.003,,,,0.014,MG N/L,776622
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/10/2015,1520119,,0.003,,,,0.005,MG N/L,776602
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/10/2015,1520119,,0.003,,,,24.065,MG/L,776602
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150713.1,CHLA,7/13/2015,7/10/2015,1520119,,0.09,,,,1.37,UG/L,776601
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/10/2015,1520119,,9.00E-04,,,,4.40E-03,MG/L,776600
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/10/2015,1520119,,0.0012,,,,0.003377,MG P/L,776602
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/10/2015,1520119,,,,,,0.004,MG N/L,776602
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/10/2015,1520119,,0.002,,,,23.57,MG/L,776602
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.296,MG/L,
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/10/2015,1520119,,0.002,,,,0.531,MG/L,776600
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150710.1,COND,7/10/2015,7/10/2015,1520119,,,,,,301.8,US/CM AT 25 C,776600
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150710.1,PH,7/10/2015,7/10/2015,1520119,,,,,,8.2,STD. UNITS,776600
4/29/2021,171680,GLNS15-2201,9-Jul-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/10/2015,1520119,,,,,,0.287,MG N/L,776602
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/11/2015,1520131,,0.002,,,,0.461,MG/L,780020
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150713.2,PH,7/13/2015,7/11/2015,1520131,,,,,,7.79,STD. UNITS,780020
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/11/2015,1520131,,,,,,0.003,MG N/L,780022
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/11/2015,1520131,,9.00E-04,,,,4.10E-03,MG/L,780020
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/11/2015,1520131,,0.09,,,,0.46,UG/L,780021
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/11/2015,1520131,,,,,,0.323,MG N/L,780022
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/11/2015,1520131,,0.002,,,,1.506,MG/L,780022
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/11/2015,1520131,,0.0012,,,,0.006621,MG P/L,780022
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/11/2015,1520131,,0.003,,,,3.488,MG/L,780022
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.33,MG/L,
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150713.2,COND,7/13/2015,7/11/2015,1520131,,,,,,100.9,US/CM AT 25 C,780020
4/29/2021,171830,GLBA15-1006,9-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/11/2015,1520131,,0.003,,,,0.004,MG N/L,780022
4/29/2021,171880,GLBA15-3242,10-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/11/2015,1520133,,0.0012,,,,0.005089,MG P/L,780102
4/29/2021,171880,GLBA15-3242,10-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,7/11/2015,1520133,,0.002,,,,0.389,MG/L,780100
4/29/2021,171880,GLBA15-3242,10-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/11/2015,1520133,,,,,,0.205,MG N/L,780102
4/29/2021,171880,GLBA15-3242,10-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/11/2015,1520133,,0.003,,ND,,,,780102
4/29/2021,171880,GLBA15-3242,10-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/11/2015,1520133,,9.00E-04,,,,4.90E-03,MG/L,780100
4/29/2021,171880,GLBA15-3242,10-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.21,MG/L,
4/29/2021,171880,GLBA15-3242,10-Jul-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/11/2015,1520133,,0.002,,,,7.534,MG/L,780102
